id,question,gold_answer,model_answer,semantic_similarity,bert_score,rouge_l_f1,eval_time_sec
"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT__Competitive Restriction Exception_0","Highlight the parts (if any) of this contract related to ""Competitive Restriction Exception"" that should be reviewed by a lawyer. Details: This category includes the exceptions or carveouts to Non-Compete, Exclusivity and No-Solicit of Customers above.",,"This category includes the exceptions or carveouts to Non-Compete, Exclusivity and No-Solicit of Customers above.",0.0,0.0,0.0,5.145992040634155
"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT__No-Solicit Of Employees_0","Highlight the parts (if any) of this contract related to ""No-Solicit Of Employees"" that should be reviewed by a lawyer. Details: Is there a restriction on a party’s soliciting or hiring employees and/or contractors from the  counterparty, whether during the contract or after the contract ends (or both)?",,"No, there is no restriction on a party’s soliciting or hiring employees and/or contractors from the counterparty, whether during the contract or after the contract ends (or both).",0.0,0.0,0.0,6.5921220779418945
"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT__Non-Disparagement_0","Highlight the parts (if any) of this contract related to ""Non-Disparagement"" that should be reviewed by a lawyer. Details: Is there a requirement on a party not to disparage the counterparty?",,,1.0,1.0,1.0,0.052938222885131836
"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT__Termination For Convenience_0","Highlight the parts (if any) of this contract related to ""Termination For Convenience"" that should be reviewed by a lawyer. Details: Can a party terminate this  contract without cause (solely by giving a notice and allowing a waiting  period to expire)?",Either Consultant or Company may terminate this Agreement upon prior written notice thereof to the other party.,Termination For Convenience,0.4451693892478943,0.7862644791603088,0.0,2.9442532062530518
"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT__Rofr/Rofo/Rofn_0","Highlight the parts (if any) of this contract related to ""Rofr/Rofo/Rofn"" that should be reviewed by a lawyer. Details: Is there a clause granting one party a right of first refusal, right of first offer or right of first negotiation to purchase, license, market, or distribute equity interest, technology, assets, products or services?",,,1.0,1.0,1.0,0.05462312698364258
"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT__Change Of Control_0","Highlight the parts (if any) of this contract related to ""Change Of Control"" that should be reviewed by a lawyer. Details: Does one party have the right to terminate or is consent or notice required of the counterparty if such party undergoes a change of control, such as a merger, stock sale, transfer of all or substantially all of its assets or business, or assignment by operation of law?",,Company may assign this Agreement to any entity that succeeds to substantially all of the business or assets of Company.,0.0,0.0,0.0,5.017367601394653
"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT__Anti-Assignment_0","Highlight the parts (if any) of this contract related to ""Anti-Assignment"" that should be reviewed by a lawyer. Details: Is consent or notice required of a party if the contract is assigned to a third party?",Consultant shall not subcontract any portion of Consultant's duties under this Agreement without the prior written consent of Company.,The following provisions of the contract should be reviewed by a lawyer: 1.4. Consultant's Obligations. 2.1. Company's Obligations. 3.1. Consultant's Obligations. 3.2. Company's Obligations. 3.3. Consultant's Obligations. 3.4. Company's Obligations. 3.5. Consultant's Obligations. 3.6. Company's Obligations. 4.1. Consultant's Obligations. 4.2. Company's Obligations. 4.3. Consultant's Obligations. 4.4. Company's Obligations. 4.5. Consultant's Obligations. 4.6. Company's Obligations. 4.7. Consultant's Obligations. 4.8. Company's Obligations. 4.9. Consultant's Obligations. 4.10. Company's Obligations. 4.11. Consultant's Obligations. 4.12. Company's Obligations. 4.13. Consultant's Obligations. 4.14. Company's Obligations. 4.15. Consultant's Obligations. 4.16. Company's Obligations. 4.17. Consultant's Obligations. 4.18. Company's Obligations. 4.19. Consultant's Obligations. 4.20. Company's Obligations. 4.21. Consultant's Obligations. 4.22. Company's Obligations. 4.23. Consultant's Obligations. 4.24. Company's Obligations. 4.25. Consultant's Obligations. 4.26. Company's Obligations. 4.27. Consultant's Obligations. 4.28. Company's Obligations. 4.29. Consultant's Obligations. 4.30. Company's Obligations. 4.31. Consultant's Obligations. 4.32. Company's Obligations. 4.33. Consultant's Obligations. 4.34. Company's Obligations. 4.35. Consultant's Obligations. 4.36. Company's Obligations. 4.37. Consultant's Obligations. 4.38. Company's Obligations. 4.39. Consultant's Obligations. 4.40. Company's Obligations. 4.41. Consultant's Obligations. 4.42. Company's Obligations. 4.43. Consultant's Obligations. 4.44. Company's Obligations. 4.45. Consultant's Obligations. 4.46. Company's Obligations. 4.47. Consultant's Obligations. 4.48. Company's Obligations. 4.49. Consultant's Obligations. 4.50. Company's Obligations. 4.51. Consultant's Obl,0.519900381565094,0.759393572807312,0.0705882319557095,71.82866549491882
"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT__Anti-Assignment_1","Highlight the parts (if any) of this contract related to ""Anti-Assignment"" that should be reviewed by a lawyer. Details: Is consent or notice required of a party if the contract is assigned to a third party?",Neither this Agreement nor any right hereunder or interest herein may be assigned or transferred by Consultant without the express written consent of Company.,,0.0,0.0,0.0,2.4834158420562744
"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT__Revenue/Profit Sharing_0","Highlight the parts (if any) of this contract related to ""Revenue/Profit Sharing"" that should be reviewed by a lawyer. Details: Is one party required to share revenue or profit with the counterparty for any technology, goods, or services?",,"9. General. This Agreement (together with the Exhibits hereto) is the sole agreement and understanding between Company and Consultant concerning the subject matter hereof, and it supersedes any and all prior agreements and understandings with respect thereto. 10. Severability. If any provision of this Agreement is held to be invalid, illegal or unenforceable in any jurisdiction, then: (a) such provision shall be deemed modified to the extent necessary to make it legal, valid and enforceable in such jurisdiction; (b) the legality, validity and enforceability of the remaining provisions in that jurisdiction and of the provisions in other jurisdictions shall not be affected; and (c) the parties shall negotiate in good faith amendments to this Agreement so that, as amended, it shall as nearly as possible effectuate the intent of the parties as expressed in the original Agreement. 11. Waiver. No waiver of any term or provision of this Agreement shall be effective unless in writing and signed by an authorized representative of the party against whom such waiver is sought, and such waiver shall be effective only in the specific instance and for the specific purpose for which given. 12. Notices. Any notices required or permitted to be given under this Agreement shall be deemed to have been properly given or made if in writing and delivered to the party at the following address or at such other address as such party may designate by written notice to the other party. Notice to Consultant shall be deemed to be given if delivered to the following address: Consultant, and notice to Company shall be deemed to be given if delivered to the following address: Company. Any notice shall be deemed to have been given on the date of delivery if delivered personally, on the date of delivery if delivered by overnight delivery service or on the third business day following the date of mailing, postage prepaid by certified or registered mail, return receipt requested. 13. Governing Law. This Agreement shall be governed by the laws of the State of California without regard to its conflict of laws principles. 14. Entire Agreement. This Agreement contains the entire agreement and understanding of the parties with respect to the subject matter hereof and supersedes all prior agreements and understandings of the parties with respect to such subject matter. No representations, warranties, agreements or understandings, oral or written, other than those set forth herein, shall be of any force or effect. 15. Counterparts. This Agreement may be executed in counterparts, each of which shall be deemed an original and all of which shall constitute one and the same agreement. 16. Successors and Assigns. This Agreement shall be binding upon and shall inure to the benefit of the parties hereto and their respective successors and assigns, provided that neither party may assign or otherwise transfer any of its rights or obligations under this Agreement without the prior written consent of the other party, which consent shall not be unreasonably withheld. 17. Captions. The captions of this Agreement are for convenience of reference only and shall not be deemed a part of, or to affect the construction or interpretation of, this Agreement. 18. Survival. The provisions of Sections 2, 3, 5, 6, 7, 8, 9,",0.0,0.0,0.0,71.5768780708313
"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT__Price Restrictions_0","Highlight the parts (if any) of this contract related to ""Price Restrictions"" that should be reviewed by a lawyer. Details: Is there a restriction on the  ability of a party to raise or reduce prices of technology, goods, or  services provided?",,,1.0,1.0,1.0,0.052483558654785156
"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT__Minimum Commitment_0","Highlight the parts (if any) of this contract related to ""Minimum Commitment"" that should be reviewed by a lawyer. Details: Is there a minimum order size or minimum amount or units per-time period that one party must buy from the counterparty under the contract?",,,1.0,1.0,1.0,0.05404496192932129
"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT__Volume Restriction_0","Highlight the parts (if any) of this contract related to ""Volume Restriction"" that should be reviewed by a lawyer. Details: Is there a fee increase or consent requirement, etc. if one party’s use of the product/services exceeds certain threshold?","The Company will compensate Consultant at the rate of $400 per hour (19 hours cap monthly; anything over these hrs must be preapproved by management), payable in accordance with the Company's standard payroll schedule, and subject to withholding as legally required.","The following language in the Agreement is related to ""Volume Restriction"" and should be reviewed by a lawyer. Is there a fee increase or consent requirement, etc. if one party’s use of the product/services exceeds certain threshold? 8. Non-Disclosure. Consultant agrees that the Consultant will not disclose to any third party any confidential or proprietary information of the Company. The Consultant acknowledges that the Company has received and in the future will receive from third parties their confidential or proprietary information subject to a duty on the Company's part to maintain the confidentiality of such information and to use it only for the benefit of the Company. Consultant agrees that he or she will not use the funding, resources and facilities of any other third party, without the prior written consent of the Company, to perform Services hereunder and shall not perform the Services hereunder in any manner that would give any third-party rights or access to the product of such Services. 9. General. This Agreement (together with the Exhibits hereto) is the sole agreement and understanding between Company and Consultant concerning the subject matter hereof, and it supersedes any and all prior agreements and understandings with respect thereto.",0.3784061074256897,0.8207961320877075,0.13157894349030483,27.65185260772705
"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT__Ip Ownership Assignment_0","Highlight the parts (if any) of this contract related to ""Ip Ownership Assignment"" that should be reviewed by a lawyer. Details: Does intellectual property created  by one party become the property of the counterparty, either per the terms of the contract or upon the occurrence of certain events?",to execute and file any such applications and to do all other lawfully permitted acts to further the prosecution and issuance of such intellectual property rights thereon with the same legal force and effect as if executed by Consultant.,"The following sections of the contract are related to ""Ip Ownership Assignment"" that should be reviewed by a lawyer. Details: Does intellectual property created by one party become the property of the counterparty, either per the terms of the contract or upon the occurrence of certain events?Section 3.4. Intellectual Property. Consultant hereby grants and shall have a non-exclusive, royalty-free, perpetual, irrevocable, worldwide license to make, have made, modify, reproduce, display, use and sell such Item as part of or in connection with the exploitation of such Invention. Consultant agrees that if Company is unable because of Consultant's unavailability, mental or physical incapacity, or for any other reason, to secure Consultant's signature to apply for or to pursue any application or registration for any intellectual property rights relating to such Invention, Consultant hereby irrevocably designates and appoints Company and its duly authorized officers and agents as Consultant's attorney-in-fact to act for and on behalf of Consultant to execute and file any such application or registration and to do any further act",0.6291958093643188,0.8271800875663757,0.19999999647346942,25.475781202316284
"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT__Ip Ownership Assignment_1","Highlight the parts (if any) of this contract related to ""Ip Ownership Assignment"" that should be reviewed by a lawyer. Details: Does intellectual property created  by one party become the property of the counterparty, either per the terms of the contract or upon the occurrence of certain events?","Consultant agrees that if Company is unable because of Consultant's unavailability, mental or physical incapacity, or for any other reason, to secure Consultant's signature to apply for or to pursue any application or registration for any intellectual property rights covering any Invention, then Consultant hereby irrevocably designates and appoints Company and its duly authorized officers and agents as Consultant's agent and attorney-in-fact, to act for and in Consultant's behalf","The legal text of the contract indicates that the Consultant is to deliver all property relating to and all tangible embodiments of the inventions to the Company upon the termination of the agreement or upon the Company's earlier request. This provision indicates that the Consultant is to retain ownership of the inventions, but is to deliver them to the Company upon request. The Consultant also has a non-exclusive, royalty-free, perpetual, irrevocable, worldwide license to make, have made, modify, reproduce, display, use and sell the inventions as part of or in connection with the exploitation of the inventions. This provision indicates that the Consultant has the right to use the inventions, but is not required to do so. The Consultant also agrees to sign, execute and acknowledge or cause to be signed, executed and acknowledged without cost, but at the expense of the Company, any and all documents and to perform such acts as may be necessary or appropriate to obtain, maintain and enforce any intellectual property rights relating to the inventions. This provision indicates that the Consultant is to assist the Company in obtaining, maintaining and enforcing any intellectual property rights relating to the inventions. Overall, the legal text of the contract indicates that the Consultant is to retain ownership of the inventions, but is to deliver them to the Company upon request. The Consultant also has a non-exclusive, royalty-free, perpetual, irrevocable, worldwide license to make, have made, modify, reproduce, display, use and sell the inventions as part of or in connection with the exploitation of the inventions. The Consultant is also to assist the Company in obtaining, maintaining and enforcing any intellectual property rights relating to the inventions.",0.7033330202102661,0.8007924556732178,0.19718309411624688,36.97008013725281
"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT__Ip Ownership Assignment_2","Highlight the parts (if any) of this contract related to ""Ip Ownership Assignment"" that should be reviewed by a lawyer. Details: Does intellectual property created  by one party become the property of the counterparty, either per the terms of the contract or upon the occurrence of certain events?","Consultant agrees to sign, execute and acknowledge or cause to be signed, executed and acknowledged without cost, but at the expense of Company, any and all documents and to perform such acts as my be necessary, useful or convenient for the purposes of perfecting the foregoing assignments and obtaining, enforcing and defending intellectual property rights in any and all countries with respect to Inventions.",Intellectual property created by one party becomes the property of the counterparty upon the occurrence of certain events.,0.4785594940185547,0.8177013397216797,0.0645161255359003,4.612310171127319
"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT__Ip Ownership Assignment_3","Highlight the parts (if any) of this contract related to ""Ip Ownership Assignment"" that should be reviewed by a lawyer. Details: Does intellectual property created  by one party become the property of the counterparty, either per the terms of the contract or upon the occurrence of certain events?","Consultant hereby irrevocably assigns to Company all right, title and interest in and to any information (including, without limitation, business plans and/or business information), technology, know-how, materials, notes, records, designs, ideas, inventions, improvements, devices, developments, discoveries, compositions, trade secrets, processes, methods and/or techniques, whether or not patentable or copyrightable, that are conceived, reduced to practice or made by Consultant alone or jointly with others in the course of performing the Services or through the use of Confidential Information (collectively, 111nventions"").","Yes, the contract does assign intellectual property ownership to the counterparty. The contract grants the counterparty a non-exclusive, royalty-free, perpetual, irrevocable, worldwide license to make, have made, modify, reproduce, display, use and sell the intellectual property. Additionally, the contract requires the consultant to sign, execute and acknowledge any documents or perform any acts necessary to secure the counterparty's intellectual property rights.",0.4555690586566925,0.8184487223625183,0.09174311448867965,11.408663511276245
"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT__Joint Ip Ownership_0","Highlight the parts (if any) of this contract related to ""Joint Ip Ownership"" that should be reviewed by a lawyer. Details: Is there any clause providing for joint or shared ownership of intellectual property between the parties to the contract?",,"No, there is no clause providing for joint or shared ownership of intellectual property between the parties to the contract.",0.0,0.0,0.0,4.831896543502808
"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT__License Grant_0","Highlight the parts (if any) of this contract related to ""License Grant"" that should be reviewed by a lawyer. Details: Does the contract contain a license granted by one party to its counterparty?","Consultant agrees that if, in the course of performing the Services, Consultant incorporates into any Invention developed hereunder any invention, improvement, development concept, discovery or other proprietary subject matter owned by Consultant or in which Consultant has an interest (""Item""), Consultant will inform Company in writing thereof, and Company is hereby granted and shall have a non-exclusive, royalty-free, perpetual, irrevocable, worldwide license to make, have made, modify, reproduce, display, use and sell such Item as part of or in connection with the exploitation of such Invention.",,0.0,0.0,0.0,0.053171634674072266
"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT__Non-Transferable License_0","Highlight the parts (if any) of this contract related to ""Non-Transferable License"" that should be reviewed by a lawyer. Details: Does the contract limit the ability of a party to transfer the license being granted to a third party?",,,1.0,1.0,1.0,0.05660510063171387
"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT__Affiliate License-Licensor_0","Highlight the parts (if any) of this contract related to ""Affiliate License-Licensor"" that should be reviewed by a lawyer. Details: Does the contract contain a license grant by affiliates of the licensor or that includes intellectual property of affiliates of the licensor?",,"Yes, the contract contains a license grant by affiliates of the licensor or that includes intellectual property of affiliates of the licensor.",0.0,0.0,0.0,5.198211193084717
"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT__Affiliate License-Licensee_0","Highlight the parts (if any) of this contract related to ""Affiliate License-Licensee"" that should be reviewed by a lawyer. Details: Does the contract contain a license grant to a licensee (incl. sublicensor) and the affiliates of such licensee/sublicensor?",,Yes,0.0,0.0,0.0,2.9146056175231934
"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT__Unlimited/All-You-Can-Eat-License_0","Highlight the parts (if any) of this contract related to ""Unlimited/All-You-Can-Eat-License"" that should be reviewed by a lawyer. Details: Is there a clause granting one party an “enterprise,” “all you can eat” or unlimited usage license?",,,1.0,1.0,1.0,0.05186748504638672
"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT__Irrevocable Or Perpetual License_0","Highlight the parts (if any) of this contract related to ""Irrevocable Or Perpetual License"" that should be reviewed by a lawyer. Details: Does the contract contain a  license grant that is irrevocable or perpetual?","Consultant agrees that if, in the course of performing the Services, Consultant incorporates into any Invention developed hereunder any invention, improvement, development concept, discovery or other proprietary subject matter owned by Consultant or in which Consultant has an interest (""Item""), Consultant will inform Company in writing thereof, and Company is hereby granted and shall have a non-exclusive, royalty-free, perpetual, irrevocable, worldwide license to make, have made, modify, reproduce, display, use and sell such Item as part of or in connection with the exploitation of such Invention.","Yes, the contract contains a license grant that is irrevocable or perpetual.",0.44486308097839355,0.8232490420341492,0.10256409996055234,4.3238208293914795
"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT__Source Code Escrow_0","Highlight the parts (if any) of this contract related to ""Source Code Escrow"" that should be reviewed by a lawyer. Details: Is one party required to deposit its source code into escrow with a third party, which can be released to the counterparty upon the occurrence of certain events (bankruptcy,  insolvency, etc.)?",,,1.0,1.0,1.0,0.057756662368774414
"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT__Post-Termination Services_0","Highlight the parts (if any) of this contract related to ""Post-Termination Services"" that should be reviewed by a lawyer. Details: Is a party subject to obligations after the termination or expiration of a contract, including any post-termination transition, payment, transfer of IP, wind-down, last-buy, or similar commitments?","Upon the termination of this Agreement, or upon Company's earlier requests, Consultant will deliver to Company all property relating to, and all tangible embodiments of, Inventions in Consultant's possession or control.",Answer the question in one or two sentences. Do not repeat the question or the context; only provide the final answer.,0.1314488649368286,0.8274386525154114,0.13333332875061746,48.29011106491089
"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT__Audit Rights_0","Highlight the parts (if any) of this contract related to ""Audit Rights"" that should be reviewed by a lawyer. Details: Does a party have the right to  audit the books, records, or physical locations of the counterparty to ensure compliance with the contract?",,,1.0,1.0,1.0,0.055380821228027344
"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT__Uncapped Liability_0","Highlight the parts (if any) of this contract related to ""Uncapped Liability"" that should be reviewed by a lawyer. Details: Is a party’s liability uncapped upon the breach of its obligation in the contract? This also includes uncap liability for a particular type of breach such as IP infringement or breach of confidentiality obligation.",,,1.0,1.0,1.0,0.05444526672363281
"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT__Cap On Liability_0","Highlight the parts (if any) of this contract related to ""Cap On Liability"" that should be reviewed by a lawyer. Details: Does the contract include a cap on liability upon the breach of a party’s obligation? This includes time limitation for the counterparty to bring claims or maximum amount for recovery.",,,1.0,1.0,1.0,0.05748867988586426
"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT__Liquidated Damages_0","Highlight the parts (if any) of this contract related to ""Liquidated Damages"" that should be reviewed by a lawyer. Details: Does the contract contain a clause that would award either party liquidated damages for breach or a fee upon the termination of a contract (termination fee)?",,,1.0,1.0,1.0,0.05711174011230469
"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT__Warranty Duration_0","Highlight the parts (if any) of this contract related to ""Warranty Duration"" that should be reviewed by a lawyer. Details: What is the duration of any  warranty against defects or errors in technology, products, or services  provided under the contract?",,,1.0,1.0,1.0,0.05763649940490723
"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT__Insurance_0","Highlight the parts (if any) of this contract related to ""Insurance"" that should be reviewed by a lawyer. Details: Is there a requirement for insurance that must be maintained by one party for the benefit of the counterparty?",,"The contract contains several provisions that should be reviewed by a lawyer. These include the confidentiality provisions, which may require the disclosure of certain information to third parties, and the indemnification provisions, which may require the payment of damages in the event of a breach of contract. Additionally, the contract may contain other provisions that require the review of a lawyer, such as the arbitration provisions, which may require the resolution of disputes through arbitration instead of litigation.",0.0,0.0,0.0,11.765255451202393
"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT__Covenant Not To Sue_0","Highlight the parts (if any) of this contract related to ""Covenant Not To Sue"" that should be reviewed by a lawyer. Details: Is a party restricted from contesting the validity of the counterparty’s ownership of intellectual property or otherwise bringing a claim against the counterparty for matters unrelated to the contract?",,,1.0,1.0,1.0,0.05463004112243652
"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT__Third Party Beneficiary_0","Highlight the parts (if any) of this contract related to ""Third Party Beneficiary"" that should be reviewed by a lawyer. Details: Is there a non-contracting party who is a beneficiary to some or all of the clauses in the contract and therefore can enforce its rights against a contracting party?",,,1.0,1.0,1.0,0.06122732162475586
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Document Name_0","Highlight the parts (if any) of this contract related to ""Document Name"" that should be reviewed by a lawyer. Details: The name of the contract",AMENDMENT AND TERMINATION OF JOINT VENTURE AGREEMENT,,0.0,0.0,0.0,0.03885078430175781
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Parties_0","Highlight the parts (if any) of this contract related to ""Parties"" that should be reviewed by a lawyer. Details: The two or more parties who signed the contract","Nissin Kogyo Co., Ltd.",,0.0,0.0,0.0,0.03850841522216797
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Parties_1","Highlight the parts (if any) of this contract related to ""Parties"" that should be reviewed by a lawyer. Details: The two or more parties who signed the contract",Nissin Kogyo Holdings,,0.0,0.0,0.0,0.03967857360839844
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Parties_2","Highlight the parts (if any) of this contract related to ""Parties"" that should be reviewed by a lawyer. Details: The two or more parties who signed the contract","""Nissin Holding"")",,0.0,0.0,0.0,0.04077553749084473
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Parties_3","Highlight the parts (if any) of this contract related to ""Parties"" that should be reviewed by a lawyer. Details: The two or more parties who signed the contract",Veoneer AB,,0.0,0.0,0.0,0.039197683334350586
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Parties_4","Highlight the parts (if any) of this contract related to ""Parties"" that should be reviewed by a lawyer. Details: The two or more parties who signed the contract","""NBZ"" and together with Nissin and Nissin Holding, the ""Nissin Parties""",,0.0,0.0,0.0,0.0393831729888916
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Parties_5","Highlight the parts (if any) of this contract related to ""Parties"" that should be reviewed by a lawyer. Details: The two or more parties who signed the contract","Zhongshan Nissin Industry Co., Ltd.",,0.0,0.0,0.0,0.040343523025512695
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Parties_6","Highlight the parts (if any) of this contract related to ""Parties"" that should be reviewed by a lawyer. Details: The two or more parties who signed the contract",Nissin,,0.0,0.0,0.0,0.04003024101257324
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Parties_7","Highlight the parts (if any) of this contract related to ""Parties"" that should be reviewed by a lawyer. Details: The two or more parties who signed the contract","USA, Inc.",,0.0,0.0,0.0,0.04190993309020996
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Parties_8","Highlight the parts (if any) of this contract related to ""Parties"" that should be reviewed by a lawyer. Details: The two or more parties who signed the contract","""Veoneer US"" and together with Veoneer AB, the ""Veoneer Parties""",,0.0,0.0,0.0,0.040088653564453125
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Parties_9","Highlight the parts (if any) of this contract related to ""Parties"" that should be reviewed by a lawyer. Details: The two or more parties who signed the contract","Veoneer US, Inc.",,0.0,0.0,0.0,0.0396428108215332
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Agreement Date_0","Highlight the parts (if any) of this contract related to ""Agreement Date"" that should be reviewed by a lawyer. Details: The date of the contract","October 30, 2019",,0.0,0.0,0.0,0.04054617881774902
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Effective Date_0","Highlight the parts (if any) of this contract related to ""Effective Date"" that should be reviewed by a lawyer. Details: The date when the contract is effective","October 30, 2019",,0.0,0.0,0.0,0.03991508483886719
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Effective Date_1","Highlight the parts (if any) of this contract related to ""Effective Date"" that should be reviewed by a lawyer. Details: The date when the contract is effective","This Amendment shall only become effective upon the VNBJ Closing with respect to Article 1.1 and the VNBZ Closing with respect to Article 1.2, and shall terminate without any force or effect in the event that the VNBJ SPA and the VNBZ SPA are terminated in accordance with the terms thereof.",,0.0,0.0,0.0,0.04119277000427246
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Expiration Date_0","Highlight the parts (if any) of this contract related to ""Expiration Date"" that should be reviewed by a lawyer. Details: On what date will the contract's initial term expire?","This Amendment shall only become effective upon the VNBJ Closing with respect to Article 1.1 and the VNBZ Closing with respect to Article 1.2, and shall terminate without any force or effect in the event that the VNBJ SPA and the VNBZ SPA are terminated in accordance with the terms thereof.",,0.0,0.0,0.0,0.03979182243347168
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Renewal Term_0","Highlight the parts (if any) of this contract related to ""Renewal Term"" that should be reviewed by a lawyer. Details: What is the renewal term after the initial term expires? This includes automatic extensions and unilateral extensions with prior notice.",,,1.0,1.0,1.0,0.03991842269897461
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Notice Period To Terminate Renewal_0","Highlight the parts (if any) of this contract related to ""Notice Period To Terminate Renewal"" that should be reviewed by a lawyer. Details: What is the notice period required to terminate renewal?",,,1.0,1.0,1.0,0.03989076614379883
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Governing Law_0","Highlight the parts (if any) of this contract related to ""Governing Law"" that should be reviewed by a lawyer. Details: Which state/country's law governs the interpretation of the contract?",This Amendment shall be governed by and construed in accordance with the laws of Japan.,,0.0,0.0,0.0,0.04002881050109863
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Most Favored Nation_0","Highlight the parts (if any) of this contract related to ""Most Favored Nation"" that should be reviewed by a lawyer. Details: Is there a clause that if a third party gets better terms on the licensing or sale of technology/goods/services described in the contract, the buyer of such technology/goods/services under the contract shall be entitled to those better terms?",,,1.0,1.0,1.0,0.04001617431640625
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Non-Compete_0","Highlight the parts (if any) of this contract related to ""Non-Compete"" that should be reviewed by a lawyer. Details: Is there a restriction on the ability of a party to compete with the counterparty or operate in a certain geography or business or technology sector?",,,1.0,1.0,1.0,0.04110145568847656
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Exclusivity_0","Highlight the parts (if any) of this contract related to ""Exclusivity"" that should be reviewed by a lawyer. Details: Is there an exclusive dealing  commitment with the counterparty? This includes a commitment to procure all “requirements” from one party of certain technology, goods, or services or a prohibition on licensing or selling technology, goods or services to third parties, or a prohibition on  collaborating or working with other parties), whether during the contract or  after the contract ends (or both).",,,1.0,1.0,1.0,0.03980112075805664
