id,question,gold_answer,model_answer,semantic_similarity,bert_score,rouge_l_f1,eval_time_sec
"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT__Joint Ip Ownership_0","Highlight the parts (if any) of this contract related to ""Joint Ip Ownership"" that should be reviewed by a lawyer. Details: Is there any clause providing for joint or shared ownership of intellectual property between the parties to the contract?",,,1.0,1.0,1.0,0.04888153076171875
"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT__License Grant_0","Highlight the parts (if any) of this contract related to ""License Grant"" that should be reviewed by a lawyer. Details: Does the contract contain a license granted by one party to its counterparty?","Consultant agrees that if, in the course of performing the Services, Consultant incorporates into any Invention developed hereunder any invention, improvement, development concept, discovery or other proprietary subject matter owned by Consultant or in which Consultant has an interest (""Item""), Consultant will inform Company in writing thereof, and Company is hereby granted and shall have a non-exclusive, royalty-free, perpetual, irrevocable, worldwide license to make, have made, modify, reproduce, display, use and sell such Item as part of or in connection with the exploitation of such Invention.",,0.0,0.0,0.0,0.04839730262756348
"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT__Non-Transferable License_0","Highlight the parts (if any) of this contract related to ""Non-Transferable License"" that should be reviewed by a lawyer. Details: Does the contract limit the ability of a party to transfer the license being granted to a third party?",,,1.0,1.0,1.0,0.048236846923828125
"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT__Affiliate License-Licensor_0","Highlight the parts (if any) of this contract related to ""Affiliate License-Licensor"" that should be reviewed by a lawyer. Details: Does the contract contain a license grant by affiliates of the licensor or that includes intellectual property of affiliates of the licensor?",,,1.0,1.0,1.0,0.04962015151977539
"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT__Affiliate License-Licensee_0","Highlight the parts (if any) of this contract related to ""Affiliate License-Licensee"" that should be reviewed by a lawyer. Details: Does the contract contain a license grant to a licensee (incl. sublicensor) and the affiliates of such licensee/sublicensor?",,,1.0,1.0,1.0,0.05046892166137695
"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT__Unlimited/All-You-Can-Eat-License_0","Highlight the parts (if any) of this contract related to ""Unlimited/All-You-Can-Eat-License"" that should be reviewed by a lawyer. Details: Is there a clause granting one party an “enterprise,” “all you can eat” or unlimited usage license?",,,1.0,1.0,1.0,0.04847359657287598
"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT__Irrevocable Or Perpetual License_0","Highlight the parts (if any) of this contract related to ""Irrevocable Or Perpetual License"" that should be reviewed by a lawyer. Details: Does the contract contain a  license grant that is irrevocable or perpetual?","Consultant agrees that if, in the course of performing the Services, Consultant incorporates into any Invention developed hereunder any invention, improvement, development concept, discovery or other proprietary subject matter owned by Consultant or in which Consultant has an interest (""Item""), Consultant will inform Company in writing thereof, and Company is hereby granted and shall have a non-exclusive, royalty-free, perpetual, irrevocable, worldwide license to make, have made, modify, reproduce, display, use and sell such Item as part of or in connection with the exploitation of such Invention.",,0.0,0.0,0.0,0.047856807708740234
"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT__Source Code Escrow_0","Highlight the parts (if any) of this contract related to ""Source Code Escrow"" that should be reviewed by a lawyer. Details: Is one party required to deposit its source code into escrow with a third party, which can be released to the counterparty upon the occurrence of certain events (bankruptcy,  insolvency, etc.)?",,,1.0,1.0,1.0,0.04874277114868164
"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT__Post-Termination Services_0","Highlight the parts (if any) of this contract related to ""Post-Termination Services"" that should be reviewed by a lawyer. Details: Is a party subject to obligations after the termination or expiration of a contract, including any post-termination transition, payment, transfer of IP, wind-down, last-buy, or similar commitments?","Upon the termination of this Agreement, or upon Company's earlier requests, Consultant will deliver to Company all property relating to, and all tangible embodiments of, Inventions in Consultant's possession or control.",,0.0,0.0,0.0,0.04897356033325195
"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT__Audit Rights_0","Highlight the parts (if any) of this contract related to ""Audit Rights"" that should be reviewed by a lawyer. Details: Does a party have the right to  audit the books, records, or physical locations of the counterparty to ensure compliance with the contract?",,,1.0,1.0,1.0,0.04881858825683594
"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT__Uncapped Liability_0","Highlight the parts (if any) of this contract related to ""Uncapped Liability"" that should be reviewed by a lawyer. Details: Is a party’s liability uncapped upon the breach of its obligation in the contract? This also includes uncap liability for a particular type of breach such as IP infringement or breach of confidentiality obligation.",,,1.0,1.0,1.0,0.048470258712768555
"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT__Cap On Liability_0","Highlight the parts (if any) of this contract related to ""Cap On Liability"" that should be reviewed by a lawyer. Details: Does the contract include a cap on liability upon the breach of a party’s obligation? This includes time limitation for the counterparty to bring claims or maximum amount for recovery.",,,1.0,1.0,1.0,0.04817318916320801
"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT__Liquidated Damages_0","Highlight the parts (if any) of this contract related to ""Liquidated Damages"" that should be reviewed by a lawyer. Details: Does the contract contain a clause that would award either party liquidated damages for breach or a fee upon the termination of a contract (termination fee)?",,,1.0,1.0,1.0,0.0484929084777832
"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT__Warranty Duration_0","Highlight the parts (if any) of this contract related to ""Warranty Duration"" that should be reviewed by a lawyer. Details: What is the duration of any  warranty against defects or errors in technology, products, or services  provided under the contract?",,,1.0,1.0,1.0,0.04865622520446777
"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT__Insurance_0","Highlight the parts (if any) of this contract related to ""Insurance"" that should be reviewed by a lawyer. Details: Is there a requirement for insurance that must be maintained by one party for the benefit of the counterparty?",,,1.0,1.0,1.0,0.049777984619140625
"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT__Covenant Not To Sue_0","Highlight the parts (if any) of this contract related to ""Covenant Not To Sue"" that should be reviewed by a lawyer. Details: Is a party restricted from contesting the validity of the counterparty’s ownership of intellectual property or otherwise bringing a claim against the counterparty for matters unrelated to the contract?",,,1.0,1.0,1.0,0.04835009574890137
"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT__Third Party Beneficiary_0","Highlight the parts (if any) of this contract related to ""Third Party Beneficiary"" that should be reviewed by a lawyer. Details: Is there a non-contracting party who is a beneficiary to some or all of the clauses in the contract and therefore can enforce its rights against a contracting party?",,,1.0,1.0,1.0,0.04877662658691406
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Document Name_0","Highlight the parts (if any) of this contract related to ""Document Name"" that should be reviewed by a lawyer. Details: The name of the contract",AMENDMENT AND TERMINATION OF JOINT VENTURE AGREEMENT,,0.0,0.0,0.0,0.046708106994628906
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Parties_0","Highlight the parts (if any) of this contract related to ""Parties"" that should be reviewed by a lawyer. Details: The two or more parties who signed the contract","Nissin Kogyo Co., Ltd.",,0.0,0.0,0.0,0.04641866683959961
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Parties_1","Highlight the parts (if any) of this contract related to ""Parties"" that should be reviewed by a lawyer. Details: The two or more parties who signed the contract",Nissin Kogyo Holdings,,0.0,0.0,0.0,0.04617571830749512
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Parties_2","Highlight the parts (if any) of this contract related to ""Parties"" that should be reviewed by a lawyer. Details: The two or more parties who signed the contract","""Nissin Holding"")",,0.0,0.0,0.0,0.04666781425476074
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Parties_3","Highlight the parts (if any) of this contract related to ""Parties"" that should be reviewed by a lawyer. Details: The two or more parties who signed the contract",Veoneer AB,,0.0,0.0,0.0,0.046289920806884766
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Parties_4","Highlight the parts (if any) of this contract related to ""Parties"" that should be reviewed by a lawyer. Details: The two or more parties who signed the contract","""NBZ"" and together with Nissin and Nissin Holding, the ""Nissin Parties""",,0.0,0.0,0.0,0.046384334564208984
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Parties_5","Highlight the parts (if any) of this contract related to ""Parties"" that should be reviewed by a lawyer. Details: The two or more parties who signed the contract","Zhongshan Nissin Industry Co., Ltd.",,0.0,0.0,0.0,0.046643972396850586
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Parties_6","Highlight the parts (if any) of this contract related to ""Parties"" that should be reviewed by a lawyer. Details: The two or more parties who signed the contract",Nissin,,0.0,0.0,0.0,0.04661393165588379
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Parties_7","Highlight the parts (if any) of this contract related to ""Parties"" that should be reviewed by a lawyer. Details: The two or more parties who signed the contract","USA, Inc.",,0.0,0.0,0.0,0.04867696762084961
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Parties_8","Highlight the parts (if any) of this contract related to ""Parties"" that should be reviewed by a lawyer. Details: The two or more parties who signed the contract","""Veoneer US"" and together with Veoneer AB, the ""Veoneer Parties""",,0.0,0.0,0.0,0.04589056968688965
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Parties_9","Highlight the parts (if any) of this contract related to ""Parties"" that should be reviewed by a lawyer. Details: The two or more parties who signed the contract","Veoneer US, Inc.",,0.0,0.0,0.0,0.046196937561035156
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Agreement Date_0","Highlight the parts (if any) of this contract related to ""Agreement Date"" that should be reviewed by a lawyer. Details: The date of the contract","October 30, 2019",,0.0,0.0,0.0,0.04742026329040527
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Effective Date_0","Highlight the parts (if any) of this contract related to ""Effective Date"" that should be reviewed by a lawyer. Details: The date when the contract is effective","October 30, 2019",,0.0,0.0,0.0,0.04589676856994629
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Effective Date_1","Highlight the parts (if any) of this contract related to ""Effective Date"" that should be reviewed by a lawyer. Details: The date when the contract is effective","This Amendment shall only become effective upon the VNBJ Closing with respect to Article 1.1 and the VNBZ Closing with respect to Article 1.2, and shall terminate without any force or effect in the event that the VNBJ SPA and the VNBZ SPA are terminated in accordance with the terms thereof.",,0.0,0.0,0.0,0.04962635040283203
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Expiration Date_0","Highlight the parts (if any) of this contract related to ""Expiration Date"" that should be reviewed by a lawyer. Details: On what date will the contract's initial term expire?","This Amendment shall only become effective upon the VNBJ Closing with respect to Article 1.1 and the VNBZ Closing with respect to Article 1.2, and shall terminate without any force or effect in the event that the VNBJ SPA and the VNBZ SPA are terminated in accordance with the terms thereof.",,0.0,0.0,0.0,0.050071001052856445
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Renewal Term_0","Highlight the parts (if any) of this contract related to ""Renewal Term"" that should be reviewed by a lawyer. Details: What is the renewal term after the initial term expires? This includes automatic extensions and unilateral extensions with prior notice.",,,1.0,1.0,1.0,0.04790234565734863
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Notice Period To Terminate Renewal_0","Highlight the parts (if any) of this contract related to ""Notice Period To Terminate Renewal"" that should be reviewed by a lawyer. Details: What is the notice period required to terminate renewal?",,,1.0,1.0,1.0,0.047624826431274414
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Governing Law_0","Highlight the parts (if any) of this contract related to ""Governing Law"" that should be reviewed by a lawyer. Details: Which state/country's law governs the interpretation of the contract?",This Amendment shall be governed by and construed in accordance with the laws of Japan.,,0.0,0.0,0.0,0.04754471778869629
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Most Favored Nation_0","Highlight the parts (if any) of this contract related to ""Most Favored Nation"" that should be reviewed by a lawyer. Details: Is there a clause that if a third party gets better terms on the licensing or sale of technology/goods/services described in the contract, the buyer of such technology/goods/services under the contract shall be entitled to those better terms?",,,1.0,1.0,1.0,0.047202348709106445
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Non-Compete_0","Highlight the parts (if any) of this contract related to ""Non-Compete"" that should be reviewed by a lawyer. Details: Is there a restriction on the ability of a party to compete with the counterparty or operate in a certain geography or business or technology sector?",,,1.0,1.0,1.0,0.04905104637145996
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Exclusivity_0","Highlight the parts (if any) of this contract related to ""Exclusivity"" that should be reviewed by a lawyer. Details: Is there an exclusive dealing  commitment with the counterparty? This includes a commitment to procure all “requirements” from one party of certain technology, goods, or services or a prohibition on licensing or selling technology, goods or services to third parties, or a prohibition on  collaborating or working with other parties), whether during the contract or  after the contract ends (or both).",,,1.0,1.0,1.0,0.04696083068847656
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__No-Solicit Of Customers_0","Highlight the parts (if any) of this contract related to ""No-Solicit Of Customers"" that should be reviewed by a lawyer. Details: Is a party restricted from contracting or soliciting customers or partners of the counterparty, whether during the contract or after the contract ends (or both)?",,,1.0,1.0,1.0,0.04653620719909668
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Competitive Restriction Exception_0","Highlight the parts (if any) of this contract related to ""Competitive Restriction Exception"" that should be reviewed by a lawyer. Details: This category includes the exceptions or carveouts to Non-Compete, Exclusivity and No-Solicit of Customers above.",,,1.0,1.0,1.0,0.04657244682312012
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__No-Solicit Of Employees_0","Highlight the parts (if any) of this contract related to ""No-Solicit Of Employees"" that should be reviewed by a lawyer. Details: Is there a restriction on a party’s soliciting or hiring employees and/or contractors from the  counterparty, whether during the contract or after the contract ends (or both)?",,,1.0,1.0,1.0,0.046704769134521484
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Non-Disparagement_0","Highlight the parts (if any) of this contract related to ""Non-Disparagement"" that should be reviewed by a lawyer. Details: Is there a requirement on a party not to disparage the counterparty?",,,1.0,1.0,1.0,0.04655337333679199
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Termination For Convenience_0","Highlight the parts (if any) of this contract related to ""Termination For Convenience"" that should be reviewed by a lawyer. Details: Can a party terminate this  contract without cause (solely by giving a notice and allowing a waiting  period to expire)?",,,1.0,1.0,1.0,0.04622817039489746
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Rofr/Rofo/Rofn_0","Highlight the parts (if any) of this contract related to ""Rofr/Rofo/Rofn"" that should be reviewed by a lawyer. Details: Is there a clause granting one party a right of first refusal, right of first offer or right of first negotiation to purchase, license, market, or distribute equity interest, technology, assets, products or services?",,,1.0,1.0,1.0,0.04668617248535156
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Change Of Control_0","Highlight the parts (if any) of this contract related to ""Change Of Control"" that should be reviewed by a lawyer. Details: Does one party have the right to terminate or is consent or notice required of the counterparty if such party undergoes a change of control, such as a merger, stock sale, transfer of all or substantially all of its assets or business, or assignment by operation of law?",,,1.0,1.0,1.0,0.05302691459655762
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Anti-Assignment_0","Highlight the parts (if any) of this contract related to ""Anti-Assignment"" that should be reviewed by a lawyer. Details: Is consent or notice required of a party if the contract is assigned to a third party?",,,1.0,1.0,1.0,0.04865121841430664
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Revenue/Profit Sharing_0","Highlight the parts (if any) of this contract related to ""Revenue/Profit Sharing"" that should be reviewed by a lawyer. Details: Is one party required to share revenue or profit with the counterparty for any technology, goods, or services?",,,1.0,1.0,1.0,0.046912193298339844
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Price Restrictions_0","Highlight the parts (if any) of this contract related to ""Price Restrictions"" that should be reviewed by a lawyer. Details: Is there a restriction on the  ability of a party to raise or reduce prices of technology, goods, or  services provided?",,,1.0,1.0,1.0,0.0471348762512207
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Minimum Commitment_0","Highlight the parts (if any) of this contract related to ""Minimum Commitment"" that should be reviewed by a lawyer. Details: Is there a minimum order size or minimum amount or units per-time period that one party must buy from the counterparty under the contract?",,,1.0,1.0,1.0,0.0467374324798584
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Volume Restriction_0","Highlight the parts (if any) of this contract related to ""Volume Restriction"" that should be reviewed by a lawyer. Details: Is there a fee increase or consent requirement, etc. if one party’s use of the product/services exceeds certain threshold?",,,1.0,1.0,1.0,0.046684980392456055
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Ip Ownership Assignment_0","Highlight the parts (if any) of this contract related to ""Ip Ownership Assignment"" that should be reviewed by a lawyer. Details: Does intellectual property created  by one party become the property of the counterparty, either per the terms of the contract or upon the occurrence of certain events?",,,1.0,1.0,1.0,0.04779672622680664
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Joint Ip Ownership_0","Highlight the parts (if any) of this contract related to ""Joint Ip Ownership"" that should be reviewed by a lawyer. Details: Is there any clause providing for joint or shared ownership of intellectual property between the parties to the contract?",,,1.0,1.0,1.0,0.04668259620666504
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__License Grant_0","Highlight the parts (if any) of this contract related to ""License Grant"" that should be reviewed by a lawyer. Details: Does the contract contain a license granted by one party to its counterparty?",,,1.0,1.0,1.0,0.0463099479675293
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Non-Transferable License_0","Highlight the parts (if any) of this contract related to ""Non-Transferable License"" that should be reviewed by a lawyer. Details: Does the contract limit the ability of a party to transfer the license being granted to a third party?",,,1.0,1.0,1.0,0.04705524444580078
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Affiliate License-Licensor_0","Highlight the parts (if any) of this contract related to ""Affiliate License-Licensor"" that should be reviewed by a lawyer. Details: Does the contract contain a license grant by affiliates of the licensor or that includes intellectual property of affiliates of the licensor?",,,1.0,1.0,1.0,0.04600811004638672
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Affiliate License-Licensee_0","Highlight the parts (if any) of this contract related to ""Affiliate License-Licensee"" that should be reviewed by a lawyer. Details: Does the contract contain a license grant to a licensee (incl. sublicensor) and the affiliates of such licensee/sublicensor?",,,1.0,1.0,1.0,0.04681229591369629
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Unlimited/All-You-Can-Eat-License_0","Highlight the parts (if any) of this contract related to ""Unlimited/All-You-Can-Eat-License"" that should be reviewed by a lawyer. Details: Is there a clause granting one party an “enterprise,” “all you can eat” or unlimited usage license?",,,1.0,1.0,1.0,0.04814648628234863
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Irrevocable Or Perpetual License_0","Highlight the parts (if any) of this contract related to ""Irrevocable Or Perpetual License"" that should be reviewed by a lawyer. Details: Does the contract contain a  license grant that is irrevocable or perpetual?",,,1.0,1.0,1.0,0.04647326469421387
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Source Code Escrow_0","Highlight the parts (if any) of this contract related to ""Source Code Escrow"" that should be reviewed by a lawyer. Details: Is one party required to deposit its source code into escrow with a third party, which can be released to the counterparty upon the occurrence of certain events (bankruptcy,  insolvency, etc.)?",,,1.0,1.0,1.0,0.046602487564086914
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Post-Termination Services_0","Highlight the parts (if any) of this contract related to ""Post-Termination Services"" that should be reviewed by a lawyer. Details: Is a party subject to obligations after the termination or expiration of a contract, including any post-termination transition, payment, transfer of IP, wind-down, last-buy, or similar commitments?",,,1.0,1.0,1.0,0.046773433685302734
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Audit Rights_0","Highlight the parts (if any) of this contract related to ""Audit Rights"" that should be reviewed by a lawyer. Details: Does a party have the right to  audit the books, records, or physical locations of the counterparty to ensure compliance with the contract?",,,1.0,1.0,1.0,0.04645395278930664
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Uncapped Liability_0","Highlight the parts (if any) of this contract related to ""Uncapped Liability"" that should be reviewed by a lawyer. Details: Is a party’s liability uncapped upon the breach of its obligation in the contract? This also includes uncap liability for a particular type of breach such as IP infringement or breach of confidentiality obligation.",,,1.0,1.0,1.0,0.05059957504272461
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Cap On Liability_0","Highlight the parts (if any) of this contract related to ""Cap On Liability"" that should be reviewed by a lawyer. Details: Does the contract include a cap on liability upon the breach of a party’s obligation? This includes time limitation for the counterparty to bring claims or maximum amount for recovery.",,,1.0,1.0,1.0,0.048082590103149414
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Liquidated Damages_0","Highlight the parts (if any) of this contract related to ""Liquidated Damages"" that should be reviewed by a lawyer. Details: Does the contract contain a clause that would award either party liquidated damages for breach or a fee upon the termination of a contract (termination fee)?",,,1.0,1.0,1.0,0.047797441482543945
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Warranty Duration_0","Highlight the parts (if any) of this contract related to ""Warranty Duration"" that should be reviewed by a lawyer. Details: What is the duration of any  warranty against defects or errors in technology, products, or services  provided under the contract?",,,1.0,1.0,1.0,0.04933285713195801
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Insurance_0","Highlight the parts (if any) of this contract related to ""Insurance"" that should be reviewed by a lawyer. Details: Is there a requirement for insurance that must be maintained by one party for the benefit of the counterparty?",,,1.0,1.0,1.0,0.04685688018798828
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Covenant Not To Sue_0","Highlight the parts (if any) of this contract related to ""Covenant Not To Sue"" that should be reviewed by a lawyer. Details: Is a party restricted from contesting the validity of the counterparty’s ownership of intellectual property or otherwise bringing a claim against the counterparty for matters unrelated to the contract?",,,1.0,1.0,1.0,0.04664778709411621
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Third Party Beneficiary_0","Highlight the parts (if any) of this contract related to ""Third Party Beneficiary"" that should be reviewed by a lawyer. Details: Is there a non-contracting party who is a beneficiary to some or all of the clauses in the contract and therefore can enforce its rights against a contracting party?",,,1.0,1.0,1.0,0.050000905990600586
"MetLife, Inc. - Remarketing Agreement__Document Name_0","Highlight the parts (if any) of this contract related to ""Document Name"" that should be reviewed by a lawyer. Details: The name of the contract",Remarketing Agreement,,0.0,0.0,0.0,0.14349150657653809
"MetLife, Inc. - Remarketing Agreement__Parties_0","Highlight the parts (if any) of this contract related to ""Parties"" that should be reviewed by a lawyer. Details: The two or more parties who signed the contract",Deutsche Bank Trust Company America,,0.0,0.0,0.0,0.14014816284179688
"MetLife, Inc. - Remarketing Agreement__Parties_1","Highlight the parts (if any) of this contract related to ""Parties"" that should be reviewed by a lawyer. Details: The two or more parties who signed the contract","MetLife, Inc.",,0.0,0.0,0.0,0.14120054244995117
"MetLife, Inc. - Remarketing Agreement__Parties_2","Highlight the parts (if any) of this contract related to ""Parties"" that should be reviewed by a lawyer. Details: The two or more parties who signed the contract","Remarketing Agents,",,0.0,0.0,0.0,0.1393280029296875
"MetLife, Inc. - Remarketing Agreement__Parties_3","Highlight the parts (if any) of this contract related to ""Parties"" that should be reviewed by a lawyer. Details: The two or more parties who signed the contract",Deutsche Bank,,0.0,0.0,0.0,0.14021563529968262
"MetLife, Inc. - Remarketing Agreement__Parties_4","Highlight the parts (if any) of this contract related to ""Parties"" that should be reviewed by a lawyer. Details: The two or more parties who signed the contract",Deutsche Bank Securities Inc.,,0.0,0.0,0.0,0.13843703269958496
"MetLife, Inc. - Remarketing Agreement__Parties_5","Highlight the parts (if any) of this contract related to ""Parties"" that should be reviewed by a lawyer. Details: The two or more parties who signed the contract",Company,,0.0,0.0,0.0,0.14132928848266602
"MetLife, Inc. - Remarketing Agreement__Parties_6","Highlight the parts (if any) of this contract related to ""Parties"" that should be reviewed by a lawyer. Details: The two or more parties who signed the contract",Stock Purchase Contract Agent,,0.0,0.0,0.0,0.13825058937072754
"MetLife, Inc. - Remarketing Agreement__Agreement Date_0","Highlight the parts (if any) of this contract related to ""Agreement Date"" that should be reviewed by a lawyer. Details: The date of the contract","August 26, 2014",,0.0,0.0,0.0,0.13854622840881348
"MetLife, Inc. - Remarketing Agreement__Effective Date_0","Highlight the parts (if any) of this contract related to ""Effective Date"" that should be reviewed by a lawyer. Details: The date when the contract is effective",,,1.0,1.0,1.0,0.13896632194519043
"MetLife, Inc. - Remarketing Agreement__Expiration Date_0","Highlight the parts (if any) of this contract related to ""Expiration Date"" that should be reviewed by a lawyer. Details: On what date will the contract's initial term expire?","obligations of the Remarketing Agents may be terminated by them by notice given to the Company prior to 12:00 noon, New York City time on the Remarketing Settlement Date if, prior to that time, any of the applicable conditions precedent to the obligations of the Remarketing Agents described in Section 5 hereof shall have failed to occur.",,0.0,0.0,0.0,0.1419830322265625
"MetLife, Inc. - Remarketing Agreement__Expiration Date_1","Highlight the parts (if any) of this contract related to ""Expiration Date"" that should be reviewed by a lawyer. Details: On what date will the contract's initial term expire?","In addition, the",,0.0,0.0,0.0,0.14011287689208984
"MetLife, Inc. - Remarketing Agreement__Renewal Term_0","Highlight the parts (if any) of this contract related to ""Renewal Term"" that should be reviewed by a lawyer. Details: What is the renewal term after the initial term expires? This includes automatic extensions and unilateral extensions with prior notice.",,,1.0,1.0,1.0,0.14033031463623047
"MetLife, Inc. - Remarketing Agreement__Notice Period To Terminate Renewal_0","Highlight the parts (if any) of this contract related to ""Notice Period To Terminate Renewal"" that should be reviewed by a lawyer. Details: What is the notice period required to terminate renewal?",,,1.0,1.0,1.0,0.1392536163330078
"MetLife, Inc. - Remarketing Agreement__Governing Law_0","Highlight the parts (if any) of this contract related to ""Governing Law"" that should be reviewed by a lawyer. Details: Which state/country's law governs the interpretation of the contract?","THIS REMARKETING AGREEMENT AND THE PRICING AGREEMENT SHALL BE GOVERNED BY AND CONSTRUED IN ACCORDANCE WITH THE LAWS OF THE STATE OF NEW YORK, WITHOUT REGARD TO PRINCIPLES OF CONFLICTS OF LAW TO THE EXTENT THAT SUCH PRINCIPLES WOULD REQUIRE OR PERMIT THE APPLICATION OF LAWS OF ANOTHER JURISDICTION.",,0.0,0.0,0.0,0.14072585105895996
"MetLife, Inc. - Remarketing Agreement__Most Favored Nation_0","Highlight the parts (if any) of this contract related to ""Most Favored Nation"" that should be reviewed by a lawyer. Details: Is there a clause that if a third party gets better terms on the licensing or sale of technology/goods/services described in the contract, the buyer of such technology/goods/services under the contract shall be entitled to those better terms?",,,1.0,1.0,1.0,0.14071345329284668
